formatted_address,geometry.location.lat,geometry.location.lng,geometry.viewport.northeast.lat,geometry.viewport.northeast.lng,geometry.viewport.southwest.lat,geometry.viewport.southwest.lng,icon,id,name,opening_hours.open_now,photos,place_id,plus_code.compound_code,plus_code.global_code,price_level,rating,reference,types,user_ratings_total,state,zipcode,borough
"1837 Stillwell Ave, Brooklyn, NY 11223, United States",40.60174140000001,-73.98598319999998,40.60307947989273,-73.98474227010728,40.600379820107285,-73.9874419298927,https://maps.gstatic.com/mapfiles/place_api/icons/school-71.png,eb59e73b128d8413dd46e5d47846925b43b441c4,Dance studio 214,True,"[{'height': 500, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111993063609133553629/photos"">Dance studio 214</a>'], 'photo_reference': 'CmRaAAAAdnOdC9m35YG7xbxErxQ1UmDXEj72DJKuaOJ3XGzr-3nvwe5BZQWd1TMWnS2os4n6OTpBiUb3LtthuV_l0HbcoRZOb7c3zLj_MSORbQz2A_BLAwCGoB0ddCNY57JlCDCOEhC35TqmdXSUm9D7wvZCvDujGhQ1iHGiFeG8nvftf70YIKxoyf8zdQ', 'width': 750}]",ChIJB-ekeQFFwokRrvhlv_9kHQE,"J227+MJ Brooklyn, New York",87G8J227+MJ,,5.0,ChIJB-ekeQFFwokRrvhlv_9kHQE,"['gym', 'health', 'point_of_interest', 'establishment']",10.0,NY,11223,Brooklyn
"289 Avenue S, Brooklyn, NY 11223, United States",40.6016859,-73.9746882,40.602973879892716,-73.97332627010726,40.60027422010727,-73.9760259298927,https://maps.gstatic.com/mapfiles/place_api/icons/school-71.png,5398cb37af66d1d092b25bbdc900455a3aa4e3b6,Just 4 U Yoga,,,ChIJn9SwyftEwokRluVufIeNDW8,J22G+M4 New York,87G8J22G+M4,,0.0,ChIJn9SwyftEwokRluVufIeNDW8,"['gym', 'health', 'point_of_interest', 'establishment']",0.0,NY,11223,Brooklyn
"2266 McDonald Ave, Brooklyn, NY 11223, United States",40.597206,-73.97343000000002,40.59854742989272,-73.97196622010728,40.595847770107284,-73.97466587989273,https://maps.gstatic.com/mapfiles/place_api/icons/school-71.png,4b91a6ceeae5f52c7fef12c36920137af92b1453,V Balance Pilates,,"[{'height': 1984, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113023915145736431556/photos"">Anastasiia Chernykh</a>'], 'photo_reference': 'CmRaAAAAZVTTkXgg_rTa6vyojlwdYpL196lsLCfra91pCQ8O4FBxqHDLuuAJOx34hRIwFeD0rMRebwGszxAHwzLfc64TnHDFj4pZRwm7wE1Ee_98dF_iN6nd782BhFdxr9RI7xrjEhD7H0k9K7G8afCZDGNToVYCGhSQNKIFn_LGL91ejPzgyUl8ky3cLQ', 'width': 1125}]",ChIJUeBXWvhEwokRQEVVYMA3Drg,"H2WG+VJ Brooklyn, New York",87G8H2WG+VJ,,5.0,ChIJUeBXWvhEwokRQEVVYMA3Drg,"['gym', 'health', 'point_of_interest', 'establishment']",7.0,NY,11223,Brooklyn
"609 Avenue X, Brooklyn, NY 11235, United States",40.5914411,-73.9635711,40.59271412989272,-73.96220652010727,40.59001447010729,-73.96490617989272,https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,86c0253e933ce3dddc0c201f3e11d54d696aae55,Underground Boxing & Fitness,True,"[{'height': 3013, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104248223536067280264/photos"">A Google User</a>'], 'photo_reference': 'CmRaAAAAxC1OWJ0Q0jhaPjKSa8l5NXeu7bJXrgXApeVOubL78tawygzMun3fvYBItnC4FBKOz_MQu_5LYionxmz2_THTTSIQs4tXGrzGL0u0R5p3uNp5yZH5jvPCtxzs2HmjSh3yEhCEILaI1MVHtq8FQ8-BBzUvGhR_7yBYBrPVo8TxYyOUkebESCwjeg', 'width': 3007}]",ChIJq6q64V5EwokR57mPGJ6y_6s,"H2RP+HH Brooklyn, New York",87G8H2RP+HH,,4.8,ChIJq6q64V5EwokR57mPGJ6y_6s,"['gym', 'health', 'point_of_interest', 'establishment']",33.0,NY,11235,Brooklyn
"485 Kings Hwy, Brooklyn, NY 11223, United States",40.604498,-73.971525,40.60573242989272,-73.9701496701073,40.60303277010728,-73.97284932989272,https://maps.gstatic.com/mapfiles/place_api/icons/school-71.png,0aa83cb1a966c3c0d90392ce33049feb4070c2cf,Club Pilates,True,"[{'height': 810, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110205179316527873359/photos"">A Google User</a>'], 'photo_reference': 'CmRaAAAAuvMqRMW4t1JSpLJKQA_Ll1GXSXQoIj24xYBIh-V4v-JLakwXYuElX5lnH6BYugVzbvMOYWDOc6TxKddTRgQoaCfiWW9RJ2_RaH-c0YwrLeUJgiroNLKksuyUO2Y1anRCEhBEEorNVv4tyDkxQKYuzMe5GhTier6PjywCGKBculnLi2fOi2y9ng', 'width': 1440}]",ChIJy6eiqPpEwokROrxdJzfa-tI,"J23H+Q9 Brooklyn, New York",87G8J23H+Q9,,4.4,ChIJy6eiqPpEwokROrxdJzfa-tI,"['gym', 'health', 'point_of_interest', 'establishment']",15.0,NY,11223,Brooklyn
"16 Brighton 11th St, Brooklyn, NY 11235, United States",40.5819938,-73.95664699999998,40.58328062989273,-73.95514252010727,40.58058097010729,-73.95784217989272,https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,7a05ca5db26871502ab154b0c2575726057f4965,"UFC GYM Brooklyn, Brighton Beach",True,"[{'height': 3072, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108625791953752502442/photos"">Арцём Данільчык</a>'], 'photo_reference': 'CmRaAAAAj9lym-bCW46NHPiQ0-YLWeOBfZEzmTbh1uF51Gs53gfS2LiKLtofQx7YCH_VoURZLFHytq7tBny_fAOTEqRhm9TogzuLiiujE6ryl2sljnePptVoEhL0m5EINilhvrzNEhCTdBG6qBFYdZdlfha6JFmGGhTznTghBFIDCu3AGZhCO1EjtT6Yow', 'width': 4096}]",ChIJe6wVi2hEwokRBevC6gCx0TU,"H2JV+Q8 Brooklyn, New York",87G8H2JV+Q8,,3.3,ChIJe6wVi2hEwokRBevC6gCx0TU,"['gym', 'health', 'point_of_interest', 'establishment']",36.0,NY,11235,Brooklyn
"1601 Gravesend Neck Rd, Brooklyn, NY 11229, United States",40.5953643,-73.95426390000002,40.596638279892716,-73.95286622010727,40.59393862010728,-73.95556587989272,https://maps.gstatic.com/mapfiles/place_api/icons/school-71.png,3460bc409ea7cead467c38b985d31b50c4c0f217,Bars Boxing,False,"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113947773609803894795/photos"">Bars Boxing</a>'], 'photo_reference': 'CmRaAAAAIWy3KlKW78tdyww_q-XVXNh2y1yBFOlN0UQdoiJ_7gIwCGWtOQLhwvXZWPxkcj_HblL-z4WwZHkclrwiplmlc7DFXgGOClW7AUe7CnbpZh5YfoBp65nmUh7CXZvtunMaEhCxlf5wULzfe9D4rSe-05caGhSXYOeBvNhLuk4B3lJckECg5pVI0w', 'width': 3264}]",ChIJcdys3GNEwokRxtiIJGuAuwM,"H2WW+47 Brooklyn, New York",87G8H2WW+47,,4.8,ChIJcdys3GNEwokRxtiIJGuAuwM,"['gym', 'health', 'point_of_interest', 'establishment']",10.0,NY,11229,Brooklyn
"2615 E 17th St, Brooklyn, NY 11235, United States",40.5877606,-73.95205729999998,40.58902822989272,-73.95067242010727,40.586328570107284,-73.95337207989272,https://maps.gstatic.com/mapfiles/place_api/icons/school-71.png,d2c887a3e326c58b268c75e7c27812390c125743,CKO Kickboxing Sheepshead Bay,True,"[{'height': 400, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118071717768837436482/photos"">CKO Kickboxing Sheepshead Bay</a>'], 'photo_reference': 'CmRaAAAA_XqnEUmgnd2V6AoN3sBPX5joHLE1qtRneMEW3ONqsqnm_tSM2mq5EnO9JnDZA8Sck7V0oS-uF4ybFNNrL_RC8mmC8AR371Bc7JEFSXslN20dyIwp-nMiP5KINQcGeVBZEhDVUwuOd-UoIT8ROS-F_ejJGhSlUej_o_xqRoFh7-Dl63jS0cMFaw', 'width': 400}]",ChIJk_1j82NEwokR64GWzzAlGGw,"H2QX+45 Brooklyn, New York",87G8H2QX+45,,3.8,ChIJk_1j82NEwokR64GWzzAlGGw,"['gym', 'health', 'point_of_interest', 'establishment']",17.0,NY,11235,Brooklyn
"1720 Sheepshead Bay Rd, Brooklyn, NY 11235, United States",40.5854877,-73.95176500000002,40.586865379892714,-73.95033657010727,40.584165720107286,-73.95303622989272,https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,b9c19dd58b10e3ccb08d84b351873131f5becfe1,24 Hour Fitness,True,"[{'height': 565, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113501604222834597034/photos"">I D</a>'], 'photo_reference': 'CmRaAAAAgiOedC-kMnXfy8VpANgiWD5JXYoIWkBAZOU_m87-ofj3skerpwt8XpHBv-AXaYKMHXJEmBOsqFrHDAV0VHFVHAp820FL5m2Y8t4NArpXgGaG9ZJ2TW_of-TslHQAXoFeEhCbYsGPLod0i9LTYY_1fPIYGhTjLPTLL3E9wM_V5iEmR7SvG8-pTw', 'width': 1155}]",ChIJm16ESWREwokRz6APKPfHpt0,"H2PX+57 Brooklyn, New York",87G8H2PX+57,,3.1,ChIJm16ESWREwokRz6APKPfHpt0,"['gym', 'health', 'point_of_interest', 'establishment']",217.0,NY,11235,Brooklyn
"3300 Coney Island Ave, Brooklyn, NY 11235, United States",40.5757313,-73.9597881,40.577090629892716,-73.95828407010728,40.57439097010728,-73.96098372989272,https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,9f7f593fc81893416cfc3b99779ee432c9ddc91e,Shorefront YM-YWHA,True,"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100994096830356482311/photos"">黄恩荣</a>'], 'photo_reference': 'CmRaAAAAaDyBKJZsfPQlOq_S_il-IVaBWSspjqIlEi9ZEcYptl-eHaV89tX-g84fI2We9ddYwa55CpQn46dkC5a-9BeRhQLcbjTjClTUY5iB3lB7Cza0AmBdIYTwdG_K-Guo99wDEhAffnxnfGxenK3uuKjooCs-GhQ_W_NTDW9LlFDLP63iEXZ38SxfeQ', 'width': 4608}]",ChIJlQciKUBEwokRNjbvAjM0wB0,"H2GR+73 Brooklyn, New York",87G8H2GR+73,,3.8,ChIJlQciKUBEwokRNjbvAjM0wB0,"['school', 'gym', 'health', 'point_of_interest', 'establishment']",70.0,NY,11235,Brooklyn
"2462 E 23rd St, Brooklyn, NY 11235, United States",40.5915583,-73.9472218,40.59292047989272,-73.94575587010728,40.590220820107284,-73.9484555298927,https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,3e014716754a3839dfd9c76e686f5c74b069e2c3,Brooklyn Fitness Trainer,True,"[{'height': 265, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103429936931289693670/photos"">Brooklyn Fitness Trainer</a>'], 'photo_reference': 'CmRaAAAAmScg9amQMdtA81BwY8d7LP1QWR-q8uNWBJQe_eHZzwD1tyIRsIZVJlxq0uyDBYDB9CbRDzQxwE8hi6CkkPd64PT7vsal4pgdOHtNgoAWgOMtf4ncPIULcNDqPPoJfMAzEhDBqw0sH2bD_H27z4U7D70AGhQSY5KYOlU8fHR50olnJBkTBu_x8w', 'width': 265}]",ChIJXWDtVn1EwokRGijOkdU0iow,"H3R3+J4 Brooklyn, New York",87G8H3R3+J4,,0.0,ChIJXWDtVn1EwokRGijOkdU0iow,"['gym', 'health', 'point_of_interest', 'establishment']",0.0,NY,11235,Brooklyn
"1520 E 13th St, Brooklyn, NY 11230, United States",40.61242100000001,-73.96100799999998,40.61377792989271,-73.95959317010727,40.61107827010727,-73.96229282989272,https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,dd0387c6ab1e84405eb574083df68fd6d43da84e,YYC Fitness,,,ChIJJTKDlepEwokRJjG7Nlg56Bs,J26Q+XH New York,87G8J26Q+XH,,0.0,ChIJJTKDlepEwokRJjG7Nlg56Bs,"['gym', 'health', 'point_of_interest', 'establishment']",0.0,NY,11230,Brooklyn
"2896 West 12th Street Top Floor, Brooklyn, NY 11224, United States",40.5769765,-73.9799267,40.578279829892715,-73.97857592010728,40.57558017010729,-73.9812755798927,https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,4ed57d8127a021a9021933d586b3de49f4ca3604,Rooftop Fitness Corp,True,"[{'height': 2565, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114503448635512654085/photos"">A Google User</a>'], 'photo_reference': 'CmRaAAAAwhW9FmsKSTwfWR07WIgZgQLThDqdY-I_UucUZofg__8JD6JmhLT9NqIbPOGqqgVWPGYYXaLp2nrDHHdFBpDbf-kr3XEA_Vm9CgfD8cRLZOJ0AECiXy7PFhXa5yn_10YUEhBYF05q7kikY7_qDwdp63KUGhRbttkOxScK43USs5Mhmc4DMYJntQ', 'width': 2160}]",ChIJRznp21pFwokRaZj3pb8ps6s,"H2GC+Q2 Brooklyn, New York",87G8H2GC+Q2,,5.0,ChIJRznp21pFwokRaZj3pb8ps6s,"['gym', 'health', 'point_of_interest', 'establishment']",26.0,NY,11224,Brooklyn
"3048 Brighton 1st St, Brooklyn, NY 11235, United States",40.577461,-73.967218,40.578792779892716,-73.96573177010728,40.57609312010728,-73.96843142989272,https://maps.gstatic.com/mapfiles/place_api/icons/school-71.png,92f8d65a420d3c75b3f5d2c91c64c3ffcd9fd9ba,Brooklyn Gymnastics and Dance,False,"[{'height': 1150, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102027833310794707340/photos"">Brooklyn Gymnastics and Dance</a>'], 'photo_reference': 'CmRaAAAAdXMYn42MaxFMqE5bq1bb9Looiu7rWg-PUHgR8DkTM8TbO8i6sYF_rCosz8obDuCIZVRPWWimIUOBSWSZmE3p-RkKpUvyZWNdA2gFeAV_4OETA_QrsEKQtWHGxn0X0SFAEhC3BihF8VHJsSniTf-hEDw0GhTWrWi6nTveqB8YDK3Ogjw0oSCy6Q', 'width': 1152}]",ChIJ2Wbg40ZEwokRQ_15sshSRhc,"H2GM+X4 Brooklyn, New York",87G8H2GM+X4,,3.9,ChIJ2Wbg40ZEwokRQ_15sshSRhc,"['gym', 'health', 'point_of_interest', 'establishment']",17.0,NY,11235,Brooklyn
"2825 west 12 st Ground Fl, Brooklyn, NY 11224, United States",40.5787479,-73.9791608,40.58015247989272,-73.97772417010727,40.57745282010728,-73.9804238298927,https://maps.gstatic.com/mapfiles/place_api/icons/school-71.png,d9dbb54965f3ada9fecc04aca66a7637494f3074,Wolfson's Martial Arts,True,"[{'height': 2829, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110803413906952367226/photos"">Anatoly Volfson</a>'], 'photo_reference': 'CmRaAAAAdwz7bi1_GjKz4WMlVU4ppf4jkftSlWE0jcskm2CnQxUotKgtC7XvsRzfUt0ZcIBpH3xDOd4tdbuxR6duafkBl6gOhka0DKRExW6gY-2LsTIOUOuR0eYuBD3u1TDz0Wy-EhAFZiUqOhgiS1rXzaQoItOAGhSsf1xX8aiOVEw1GUtyLqjbFQ9M0g', 'width': 3890}]",ChIJNUNosktEwokRs-5rLN4vvbA,"H2HC+F8 Brooklyn, New York",87G8H2HC+F8,,5.0,ChIJNUNosktEwokRs-5rLN4vvbA,"['gym', 'health', 'point_of_interest', 'establishment']",25.0,NY,11224,Brooklyn
"2565 E 17th St, Brooklyn, NY 11235, United States",40.588769,-73.95233019999998,40.59018127989272,-73.95101402010728,40.58748162010728,-73.95371367989273,https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,bac766aaf83bdde6828a188bcb69c4074318a193,Elite Wrestling Academy,True,,ChIJo0wtwGNEwokRDvAj066c97A,H2QX+G3 New York,87G8H2QX+G3,,5.0,ChIJo0wtwGNEwokRDvAj066c97A,"['gym', 'health', 'point_of_interest', 'establishment']",8.0,NY,11235,Brooklyn
"609 Avenue X, Brooklyn, NY 11235, United States",40.591335,-73.96365999999998,40.59265667989271,-73.96230477010728,40.58995702010727,-73.96500442989272,https://maps.gstatic.com/mapfiles/place_api/icons/school-71.png,8c9464f3d244aca0f52faf1e3894a52a170692de,JAO Martial Arts Academy/Caio Terra Brazilian Jiu Jitsu NY,True,"[{'height': 1544, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102475900979423929999/photos"">JAO Martial Arts Academy/CTBJJA</a>'], 'photo_reference': 'CmRaAAAAWklAsVKAHyo8MpzUjrRNrXptnfPavE6gjsO6gY8Xup2Wm-QWKi0UmklxAOS-VnTbq31kiXk_ThgTWrsYYzyxzR8Hv4-AzD06HZm1fNUxJLoiWvCoExIvSTIsxuJvJu5xEhCxI6NmgDGX490WTWagZhr8GhR0F0c5D-vQ4XIApboRm0AqZ19t8A', 'width': 2158}]",ChIJ_cd_4V5EwokRFikFpafEygA,"H2RP+GG Brooklyn, New York",87G8H2RP+GG,,4.8,ChIJ_cd_4V5EwokRFikFpafEygA,"['gym', 'health', 'point_of_interest', 'establishment']",20.0,NY,11235,Brooklyn
"2209 Avenue Z, Brooklyn, NY 11235, United States",40.5888842,-73.94705959999997,40.59018147989271,-73.9457001701073,40.58748182010727,-73.94839982989274,https://maps.gstatic.com/mapfiles/place_api/icons/school-71.png,25d58498d54b794f245e2c76d7186a6f3642ecb9,Borodin Corporation,,"[{'height': 1920, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111233294649646706899/photos"">Armando Herrera</a>'], 'photo_reference': 'CmRaAAAA1ixeIdCuYl6iOf96ocPCd3NEI4Zj95WOu-ZZF7d_JA3mGDDD6DoptXNPqxlTGIUyA4bUTCvbkIFzuLD25im3FZK3-DykkBZq0_MLOFYSuyM5KJTGzF7YENyVVnKuwlomEhCOFjm5v5OKXsSON1t1k9bAGhS1S0XK4bwMYea8u99qRDTE_mDf4Q', 'width': 1080}]",ChIJNU1o13xEwokRPeeRXkxAmXM,H3Q3+H5 New York,87G8H3Q3+H5,,5.0,ChIJNU1o13xEwokRPeeRXkxAmXM,"['gym', 'health', 'point_of_interest', 'establishment']",16.0,NY,11235,Brooklyn
"28 Dooley St, Brooklyn, NY 11235, United States",40.5843565,-73.9451563,40.585660879892714,-73.94378907010727,40.58296122010727,-73.94648872989272,https://maps.gstatic.com/mapfiles/place_api/icons/school-71.png,3d71a96b4caf2e85e21f408c724b2a8b84f20522,Hot Spot Yoga,True,"[{'height': 2436, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105335462708556466054/photos"">Hot Spot Yoga</a>'], 'photo_reference': 'CmRaAAAAJsBMumlhHljcdSNr1I6PDMGUwUXJJE5H4ekdUf4gxm18wpdJKqhY0WbZcOr65WEjB08rxasqsqrw_Gc4i8mR7yXGVMasnzAp2Mq9V8UiFRDYC7qpDohI8O0B8uGGIpMOEhCWBJ1F0nYtG4-jGk1lzY-jGhTdWpV2o8HKkK5HcfcWQtMTk2PgZQ', 'width': 1125}]",ChIJXSXs_3pEwokR3kanenZCc94,"H3M3+PW Brooklyn, New York",87G8H3M3+PW,,4.0,ChIJXSXs_3pEwokR3kanenZCc94,"['gym', 'health', 'point_of_interest', 'establishment']",40.0,NY,11235,Brooklyn
"1601 Kings Hwy, Brooklyn, NY 11229, United States",40.609333,-73.957314,40.61062027989273,-73.95591407010727,40.607920620107286,-73.95861372989272,https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,abf9cc7655660859a14510fa6420611cb0e262aa,Planet Fitness,True,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112678769007849877813/photos"">Vlad Z</a>'], 'photo_reference': 'CmRaAAAA00ECLgU-1-qA-6u7M95tZwYZ2Hijdhr5qfLuG5liRMn2wM8iW4PlpqHEggn_-wIEwlN2KejdyfI96-CywXoDOp8SYWks8WjDzj3Ww1tsQ9wcQtesTVUmaEscnai2fysREhAr4QQaePM5IiAt898fDTE-GhTaVYp_GPYcUi-Ff36hyF8nZ4vsdg', 'width': 4032}]",ChIJR9ffZeFFwokRwkR-3J0bjH0,"J25V+P3 Brooklyn, New York",87G8J25V+P3,,4.1,ChIJR9ffZeFFwokRwkR-3J0bjH0,"['gym', 'spa', 'health', 'point_of_interest', 'establishment']",223.0,NY,11229,Brooklyn
"2970 Avenue U #5101, Brooklyn, NY 11229, United States",40.6005431,-73.9401522,40.60192972989272,-73.93880852010727,40.59923007010728,-73.94150817989272,https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,2e790aebf3ae514febdcddca2c65de126ca414f1,Move U Fitness,,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116502121634682506983/photos"">A Google User</a>'], 'photo_reference': 'CmRaAAAAauj0EBC8kTRcCYeYt9LqMeUmz_nWzQ-nAXCA1HcMCjJE5LmEoLts2HJhVF59sxgIeMFrcPc_Kp0LhuDeH4_OIbPnZ9jDEtI1WBgl4QdpzdXw4tgp1ko30-9a9dkchJoeEhAKD4qNWmTUCDJmiT_1DIhQGhSyHEASUg9yvHKwwFxT6NfUKhP6Aw', 'width': 1920}]",ChIJIzDoNINEwokRYCW0528eLOk,"J325+6W Brooklyn, New York",87G8J325+6W,,5.0,ChIJIzDoNINEwokRYCW0528eLOk,"['gym', 'health', 'point_of_interest', 'establishment']",1.0,NY,11229,Brooklyn
"2108 Avenue X, Brooklyn, NY 11235, United States",40.59271010000001,-73.94874879999998,40.594157529892726,-73.94741657010726,40.591457870107284,-73.9501162298927,https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,ca360d4cc1d9ee3fc3f46b02ee8a7b53b35c6f41,"X-Treme Fitness, Brooklyn NY",True,,ChIJ-eHfEIhEwokRhaBFsGiiAoA,"H3V2+3G Brooklyn, New York",87G8H3V2+3G,,4.8,ChIJ-eHfEIhEwokRhaBFsGiiAoA,"['gym', 'health', 'point_of_interest', 'establishment']",5.0,NY,11235,Brooklyn
"2579E E 17th St, Brooklyn, NY 11235, United States",40.5884717,-73.95235319999998,40.589813179892715,-73.9510780701073,40.58711352010728,-73.95377772989272,https://maps.gstatic.com/mapfiles/place_api/icons/school-71.png,26366110f92fe01431fdeaae48cbb14ef3ff597a,Yoga Hell,True,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115739363131208348169/photos"">A Google User</a>'], 'photo_reference': 'CmRaAAAANHD8WPDSH0IO5FQbToXGPVaK0bDnWV17DIcpj-H3LCDF2UcQX3n7MWJbvwNx769YMuIxv5q8L_EX3TW1ntJAslHiQfE6awZ4pw6-eLNfCQlOPdE93TW7UKKyxHz6TU_rEhCejoTmwXi7wvEO2zONqZ-tGhRQFCXaEpjVxZxXQ_pOSZsSMnxDAA', 'width': 1620}]",ChIJmZhq62NEwokRr0jLbAcGQs8,H2QX+93 New York,87G8H2QX+93,,4.5,ChIJmZhq62NEwokRr0jLbAcGQs8,"['gym', 'health', 'point_of_interest', 'establishment']",36.0,NY,11235,Brooklyn
"2615 East 16th Street suite 1G, Brooklyn, NY 11235, United States",40.5877859,-73.9530821,40.589151679892716,-73.95159097010728,40.58645202010728,-73.95429062989272,https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,3691a4b95e656f81c46fbd687755201bdf5bfc12,Bootcamp Classes Brooklyn,True,"[{'height': 1024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103371866199130614504/photos"">A Google User</a>'], 'photo_reference': 'CmRaAAAAx8S8w5a0_hFKfEW0qpVJlFd8noBpiet9bDBiyOG_4RwZ7Diq_nF37ckRM5c6tdFinivZN8gObNMlKnTnQDm7jAhUABm1AnHwf2NpDaLEZOeM962Dyh5vtalRoLRz-58WEhCXptJ3KlzSlP97yw2F5wa-GhRXsUjmEINRcsLzX3s8eMFyQO8-pA', 'width': 768}]",ChIJua0ez5VFwokRtkXGVUtb0J8,"H2QW+4Q Brooklyn, New York",87G8H2QW+4Q,,5.0,ChIJua0ez5VFwokRtkXGVUtb0J8,"['gym', 'health', 'point_of_interest', 'establishment']",24.0,NY,11235,Brooklyn
"2615 East 16th Street suite 1B, Brooklyn, NY 11235, United States",40.5877859,-73.9530821,40.589151679892716,-73.95159097010728,40.58645202010728,-73.95429062989272,https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,bd341f38a8ba56373bf4df6774cf7e0141c6efeb,EMS Fitness Training And Workout,,"[{'height': 1024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112791965401813439197/photos"">A Google User</a>'], 'photo_reference': 'CmRZAAAAhR0QkBCNsRwPERTWyGitAQC-64dxikTDPAKtdMk6upo3654pdPQfvwiIQKdCJJJ6LydhZiCIacpDRrMK0DJImiMRRBK1LHasSyXFgU7DNz2QBII8lKdwzbVAlZPapvSIEhBUahBTyK_1zsmYOwCvWacqGhQfY0y62S1ajzL5ekxYanA-gsxmwA', 'width': 768}]",ChIJbXAXT-JFwokRlBkCQAGDfAo,"H2QW+4Q Brooklyn, New York",87G8H2QW+4Q,,4.8,ChIJbXAXT-JFwokRlBkCQAGDfAo,"['gym', 'health', 'point_of_interest', 'establishment']",24.0,NY,11235,Brooklyn
"888 McDonald Ave, Brooklyn, NY 11218, United States",40.632302,-73.97781280000002,40.633670579892716,-73.9762933701073,40.63097092010729,-73.97899302989272,https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,5578a9391ff9dc0c593ee948bc85b48594359ea5,Art Dance Sport Center My Way,True,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113923736970017144831/photos"">Arie Moore</a>'], 'photo_reference': 'CmRaAAAAyrGuzIpEYnKu2u6_WipB-oKa4tr62NoquFqhVAa_D1_JUje5QiyRAbgY8Fg60OKedvT_KXyoXCdGYczAwiauVVyav6RyYER1fbjskDkkvs4cL-S8d_i-FibIN0siU28WEhAdBAnA7j1pmfgaTYgIRyN3GhQC6oc0r8wpJaOYRI9wNDmoB-oxTw', 'width': 3024}]",ChIJdaLwcdREwokRKPJHJeK-Vzg,J2JC+WV New York,87G8J2JC+WV,,4.1,ChIJdaLwcdREwokRKPJHJeK-Vzg,"['gym', 'health', 'point_of_interest', 'establishment']",14.0,NY,11218,Brooklyn
"1256 Prospect Ave, Brooklyn, NY 11218, United States",40.6525521,-73.976349,40.653919329892716,-73.97485062010728,40.65121967010728,-73.9775502798927,https://maps.gstatic.com/mapfiles/place_api/icons/school-71.png,448d21d8fc097af2687888dff76175dfc440e65e,Sun Dojo Martial Arts and Fitness,True,"[{'height': 1707, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100586650345633508920/photos"">Sun Dojo Martial Arts and Fitness</a>'], 'photo_reference': 'CmRaAAAA6ZACGiNIuUz2o5JcGLNa4tB5tq4h0bXulz628dH2k0nxiYlrhSwtE9lqq7vbWxxz4IWI1Zxbj7B_URcNjXA7cWMdMnIDGoaH_jbHE3uJbfBmFaca7OOMnaRNg6AYHDdiEhBEudI997J2b0LKAO7UbljfGhSEkzkXIk9LmFwznAAikh6Vi8lNDA', 'width': 2560}]",ChIJ94wBzCNbwokRsbPWCsf_X8Q,"M23F+2F Brooklyn, New York",87G8M23F+2F,,5.0,ChIJ94wBzCNbwokRsbPWCsf_X8Q,"['gym', 'health', 'point_of_interest', 'establishment']",28.0,NY,11218,Brooklyn
